class; vertices;faces;triangles;quads;bmin; bmax
Skyscraper;50449;57938;57938;0;(-0.921698, -0.182573, -0.129423);(0.683792, 0.11706, 0.138955)
Skyscraper;6372;10967;10967;0;(-0.881644, -0.182475, -0.192383);(0.900784, 0.227646, 0.19267)
Skyscraper;51730;52041;52041;0;(-0.857575, -0.378073, -0.255684);(1.11018, 0.274454, 0.266699)
Skyscraper;19283;26932;26932;0;(-0.906344, -0.293712, -0.256522);(1.00366, 0.429776, 0.22904)
Skyscraper;28864;28622;28622;0;(-0.797366, -0.293214, -0.182036);(1.11754, 0.368587, 0.267066)
Skyscraper;6372;10976;10976;0;(-0.891001, -0.249752, -0.210741);(0.84234, 0.185449, 0.221908)
Skyscraper;3299;4363;4363;0;(-0.867232, -0.183149, -0.205679);(1.00218, 0.267759, 0.216752)
Skyscraper;10076;12812;12812;0;(-0.771369, -0.284353, -0.248104);(0.779295, 0.301205, 0.267771)
Skyscraper;51011;50113;50113;0;(-1.08303, -0.370116, -0.331666);(0.82779, 0.604832, 0.347648)
Skyscraper;10054;16987;16987;0;(-0.962853, -0.207903, -0.20802);(0.763876, 0.192337, 0.18562)
Skyscraper;65343;50778;50778;0;(-0.877066, -0.396892, -0.231676);(1.03835, 0.239769, 0.218357)
Skyscraper;365;668;668;0;(-1.25123, -0.247287, -0.181341);(0.451695, 0.257228, 0.373556)
Skyscraper;4708;5942;5942;0;(-1.17797, -0.185787, -0.160495);(0.467106, 0.16659, 0.172304)
Spoon;748;4485;4485;0;(0, 0, -0.025512);(4.27963, 5.10234, 0.278286)
Spoon;575;3444;3444;0;(-1.42214, 0, -0.001013);(3.04557, 2.21193, 0.348922)
Spoon;243;1407;1407;0;(0, 0, 0);(0.186049, 0.618646, 0.055897)
Spoon;386;2499;2499;0;(-0.884846, -0.6884, 0);(0.922286, 6.322, 0.455736)
Spoon;1512;4812;4812;0;(-0.160935, -0.102328, 0);(0.146018, 0.105094, 0.01905)
Spoon;481;3021;3021;0;(-0.538977, 0, 0);(13.4477, 12.1309, 4.74392)
Spoon;109;528;528;0;(-0.027843, -0.116957, 0);(0.039432, 0, 0.106098)
Spoon;72;363;363;0;(-0.150256, 0, 0);(0, 0.04325, 0.00685)
Spoon;144;852;852;0;(0, 0, 0);(0.054753, 0.058796, 0.248042)
Spoon;487;2697;2697;0;(-10.1767, -10.1767, 0);(10.1767, 195.832, 10.1767)
Spoon;4958;12999;12999;0;(-10.6701, 0, -4.60375);(2.94431, 13.7349, 1.18445)
Spoon;144;918;918;0;(0, 0, 0);(1.59758, 0.311811, 8.35756)
Spoon;1848;10491;10491;0;(0, -0.591884, 0);(4.41013, 0, 0.181983)
Spoon;556;3324;3324;0;(-0.33655, -0.04445, 0);(0.33655, 1.08362, 0.669657)
Spoon;173;966;966;0;(-0.559925, -2.17868, -0.257557);(1.05099, 1.51614, 0.263714)
Spoon;5039;3282;3282;0;(-1.99653, 0, -0.00210259);(0, 1.71307, 0.096281)
Spoon;284;1623;1623;0;(-0.018031, -3.27783, 0);(13.0338, 8.96807, 11.7856)
Spoon;291;1647;1647;0;(0, 0, -0.29845);(1.21024, 1.96479, 0)
Spoon;910;5448;5448;0;(-0.128479, -0.085583, 0);(0.666226, 0.086442, 0.117144)
Spoon;211;1014;1014;0;(-2.81, -5.62, 0);(2.81, 19.8559, 3.13755)
Starship;2124;4147;4147;0;(0, 0, 0);(0.489988, 0.975, 0.336106)
Starship;5724;11368;11368;0;(0, 0, 0);(0.975, 0.279811, 0.504878)
Starship;7730;13354;13354;0;(0, 0, 0);(0.859252, 0.975, 0.328011)
Starship;1946;3301;3301;0;(0, 0, 0);(0.975, 0.614445, 0.688768)
Starship;9664;32216;32216;0;(0, 0, 0);(0.975, 0.167978, 0.424339)
Starship;1196;1989;1989;0;(0, 0, 0);(0.45472, 0.230642, 0.975)
Starship;265;508;508;0;(0, 0, 0);(0.471212, 0.356061, 0.975)
Starship;2904;4231;4231;0;(0, 0, 0);(0.439815, 0.2326, 0.975)
Starship;1038;2008;2008;0;(0, 0, 0);(0.841756, 0.21772, 0.975)
Starship;13685;22912;22912;0;(0, 0, 0);(0.975, 0.222805, 0.7189)
Starship;9018;18139;18139;0;(0, 0, 0);(0.859251, 0.975, 0.328011)
Starship;718;1196;1196;0;(0, 0, 0);(0.975, 0.750444, 0.201007)
Starship;568;1067;1067;0;(0, 0, 0);(0.476787, 0.975, 0.245535)
Starship;31275;59739;59739;0;(0, 0, 0);(0.360794, 0.136819, 0.975)
Starship;1004;1720;1720;0;(0, 0, 0);(0.975, 0.405352, 0.200913)
Starship;1748;3401;3401;0;(0, 0, 0);(0.432507, 0.256189, 0.975)
Starship;1558;2542;2542;0;(0, 0, 0);(0.42152, 0.220545, 0.975)
Starship;3366;6344;6344;0;(0, 0, 0);(0.746801, 0.975, 0.187233)
Starship;6098;11592;11592;0;(0, 0, 0);(0.468557, 0.975, 0.267043)
Starship;8080;15507;15507;0;(0, 0, 0);(0.382934, 0.975, 0.163539)
Starship;1694;3380;3380;0;(0, 0, 0);(0.827817, 0.410352, 0.975)
Starship;467;944;944;0;(0, 0, 0);(0.975, 0.171065, 0.253)
Starship;2059;3804;3804;0;(0, 0, 0);(0.975, 0.151021, 0.975)
Starship;1018;1858;1858;0;(0, 0, 0);(0.974987, 0.113092, 0.975)
Starship;11926;20996;20996;0;(0, 0, 0);(0.975, 0.386659, 0.975)
Starship;14225;27965;27965;0;(0, 0, 0);(0.975, 0.449051, 0.975)
Starship;7006;14044;14044;0;(0, 0, 0);(0.975, 0.283379, 0.975)
Starship;8722;31296;31296;0;(0, 0, 0);(0.975, 0.241709, 0.975)
Starship;3820;7365;7365;0;(0, 0, 0);(0.956241, 0.195205, 0.975)
Starship;11132;20663;20663;0;(0, 0, 0);(0.975, 0.312997, 0.975)
Starship;1707;3384;3384;0;(0, 0, 0);(0.975, 0.361415, 0.931763)
SubmachineGun;2258;4275;4275;0;(-1.06996, -0.313674, -0.091492);(0.601225, 0.460192, 0.133358)
SubmachineGun;577;1014;1014;0;(-0.909352, -0.195312, -0.060108);(1.05536, 0.316789, 0.03247)
SubmachineGun;2291;2964;2964;0;(-0.668179, -0.262206, -0.098315);(0.955436, 0.334199, 0.107242)
SubmachineGun;6530;13256;13256;0;(-0.812644, -0.302528, -0.253597);(1.08721, 0.449624, 0.163876)
SubmachineGun;19423;38396;38396;0;(-0.800301, -0.199463, -0.048073);(0.8058, 0.354073, 0.034455)
SubmachineGun;11791;23060;23060;0;(-1.24448, -0.151096, -0.160147);(0.742444, 0.320461, 0.170061)
SubmachineGun;1520;2532;2532;0;(-0.797676, -0.254582, -0.059143);(1.15909, 0.531088, 0.06715)
SubmachineGun;760;1326;1326;0;(-0.876584, -0.762328, -0.138511);(0.919527, 0.296704, 0.099466)
SubmachineGun;18170;31606;31606;0;(-0.687517, -0.243497, -0.192068);(1.00498, 0.229647, 0.142057)
SubmachineGun;1806;2216;2216;0;(-0.905825, -0.118947, -0.034573);(0.85551, 0.257527, 0.042452)
SubmachineGun;1783;2708;2708;0;(-0.902211, -0.462607, -0.078898);(0.965706, 0.279612, 0.076244)
SubmachineGun;24710;49474;49474;0;(-0.928734, -0.131499, -0.070005);(0.813885, 0.327694, 0.067047)
SubmachineGun;1434;2180;2180;0;(-0.841187, -0.808139, -0.086458);(0.892872, 0.619503, 0.094444)
SubmachineGun;3629;3190;3190;0;(-0.948614, -0.237611, -0.030619);(0.747389, 0.19582, 0.029982)
SubmachineGun;1424;2437;2437;0;(-0.878882, -0.268823, -0.067191);(0.925639, 0.433925, 0.05068)
SubmachineGun;4970;8831;8831;0;(-0.779348, -0.617476, -0.075684);(0.942327, 0.191115, 0.147156)
SubmachineGun;2027;2916;2916;0;(-0.888097, -0.394638, -0.065063);(0.903131, 0.181686, 0.061265)
SubmachineGun;170;281;281;0;(-0.915525, -0.180775, -0.079507);(0.949885, 0.356856, 0.042732)
SubmachineGun;182;294;294;0;(-1.09728, -0.369754, -0.062865);(0.617693, 0.356748, 0.047946)
SubmachineGun;451;785;785;0;(-0.847672, -0.162623, -0.062191);(0.884832, 0.217642, 0.040208)
Sword;18993;21764;21764;0;(-1.1684, -0.167468, -0.046728);(0.365576, 0.149393, 0.040217)
Sword;10920;21800;21800;0;(-1.25064, -0.36844, -0.039414);(0.37005, 0.212721, 0.046616)
Sword;13257;26446;26446;0;(-0.314117, -0.17998, -0.08341);(1.07519, 0.189026, 0.079927)
Sword;190;344;344;0;(-1.1498, -0.152899, -0.050279);(0.690999, 0.22797, 0.061565)
Sword;1150;2296;2296;0;(-0.528661, -0.173319, -0.041424);(1.3085, 0.183818, 0.024868)
Sword;5076;10136;10136;0;(-1.0564, -0.221232, -0.041104);(0.214279, 0.216651, 0.043766)
Sword;1429;2976;2976;0;(-0.746991, -0.146119, -0.101896);(0.914549, 0.138769, 0.09907)
Sword;15478;30816;30816;0;(-0.46867, -0.056973, -0.038516);(0.98383, 0.06647, 0.034242)
Sword;5012;6142;6142;0;(-1.2178, -0.092541, -0.106282);(0.238315, 0.107805, 0.09526)
Sword;6873;13168;13168;0;(-1.07377, -0.155355, -0.033838);(0.458325, 0.175099, 0.049098)
Sword;4136;7297;7297;0;(-1.26157, -0.227727, -0.069613);(0.326411, 0.190218, 0.066442)
Sword;8181;10922;10922;0;(-0.603417, -0.145486, -0.032973);(0.993437, 0.139218, 0.035452)
Sword;725;1238;1238;0;(-0.823956, -0.354405, -0.092872);(0.921147, 0.380758, 0.098875)
Sword;327;602;602;0;(-1.09055, -0.156613, -0.076891);(0.904259, 0.198897, 0.076708)
Sword;176;648;648;0;(-0.962635, -0.125901, -0.035521);(0.761381, 0.111819, 0.026662)
Sword;1787;3110;3110;0;(-0.940874, -0.166439, -0.158329);(0.67056, 0.161002, 0.169184)
Sword;3694;12652;12652;0;(-1.05394, -0.114185, -0.03639);(0.386256, 0.114324, 0.072053)
Sword;14621;29204;29204;0;(-1.21413, -0.212044, -0.05774);(0.300345, 0.125027, 0.050567)
Sword;2993;7470;7470;0;(-0.720276, -0.053847, -0.027381);(0.941206, 0.088122, 0.027282)
Sword;5872;11648;11648;0;(-0.913541, -0.1497, -0.028825);(0.573817, 0.153792, 0.034635)
Sword;800;1504;1504;0;(0, 0, 0);(0.459071, 0.975, 0.11228)
Sword;1977;3938;3938;0;(0, 0, 0);(0.11913, 0.975, 0.375814)
Sword;178;360;360;0;(0, 0, 0);(0.887269, 0.975, 0.202834)
Sword;180;368;368;0;(0, 0, 0);(0.155249, 0.975, 0.152246)
Sword;8583;16488;16488;0;(0, 0, 0);(0.115882, 0.975, 0.236604)
Sword;3694;12652;12652;0;(0, 0, 0);(0.17573, 0.975, 0.096435)
Sword;196;259;259;0;(0, 0, 0);(0.110751, 0.975, 0.119326)
Sword;2903;5667;5667;0;(0, 0, 0);(0.325319, 0.975, 0.109)
Sword;9880;19712;19712;0;(0, 0, 0);(0.096365, 0.26768, 0.975)
Sword;5548;11609;11609;0;(0, 0, 0);(0.297264, 0.139376, 0.975)
Sword;526;1036;1036;0;(0, 0, 0);(0.203531, 0.065073, 0.975)
Sword;3949;7505;7505;0;(0, 0, 0);(0.290328, 0.975, 0.107227)
Sword;557;1112;1112;0;(0, 0, 0);(0.19693, 0.196831, 0.975)
Sword;800;1504;1504;0;(0, 0, 0);(0.418371, 0.975, 0.097734)
Sword;960;1900;1900;0;(0, 0, 0);(0.044047, 0.30701, 0.975)
Sword;1005;2000;2000;0;(0, 0, 0);(0.123578, 0.123578, 0.975)
Sword;588;1100;1100;0;(0, 0, 0);(0.05076, 0.120841, 0.975)
Sword;408;812;812;0;(0, 0, 0);(0.054935, 0.086127, 0.975)
Sword;7910;15768;15768;0;(0, 0, 0);(0.466069, 0.975, 0.094607)
Sword;4325;8628;8628;0;(0, 0, 0);(0.269817, 0.975, 0.065561)
Sword;6598;13168;13168;0;(0, 0, 0);(0.229792, 0.076431, 0.975)
Sword;10936;21764;21764;0;(0, 0, 0);(0.221043, 0.078888, 0.975)
Sword;9457;17701;17701;0;(0, 0, 0);(0.22872, 0.055602, 0.975)
Sword;4890;9314;9314;0;(0, 0, 0);(0.975, 0.0565, 0.209008)
Sword;1023;2000;2000;0;(0, 0, 0);(0.104214, 0.138303, 0.975)
Sword;526;1036;1036;0;(0, 0, 0);(0.203531, 0.065073, 0.975)
Sword;5548;11609;11609;0;(0, 0, 0);(0.297264, 0.139376, 0.975)
Sword;4757;9573;9573;0;(0, 0, 0);(0.210778, 0.095698, 0.975)
Sword;18888;37283;37283;0;(0, 0, 0);(0.16253, 0.053702, 0.975)
Sword;361;710;710;0;(0, 0, 0);(0.975, 0.200968, 0.066274)
Sword;624;1228;1228;0;(0, 0, 0);(0.199046, 0.189425, 0.975)
Sword;318;620;620;0;(0, 0, 0);(0.15031, 0.975, 0.088609)
Sword;275;530;530;0;(0, 0, 0);(0.181399, 0.104182, 0.975)
Tool;3963;7922;7922;0;(-0.622121, -0.079239, -0.931854);(0.565481, 0.077786, 0.80838)
Tool;4463;8922;8922;0;(-0.600461, -0.080424, -0.982011);(0.61005, 0.087098, 0.878773)
Tool;4794;9584;9584;0;(-0.741894, -0.07958, -0.960138);(0.513922, 0.084225, 0.854196)
Tool;5201;10398;10398;0;(-0.603615, -0.079919, -0.91933);(0.66807, 0.080117, 0.846507)
Tool;6198;12392;12392;0;(-0.578796, -0.078379, -0.824175);(0.685155, 0.081482, 0.7904)
Tool;4491;8978;8978;0;(-0.690559, -0.079647, -0.975233);(0.51102, 0.08501, 0.856318)
Tool;3804;7604;7604;0;(-0.6061, -0.081305, -0.962181);(0.587498, 0.08305, 0.841194)
Tool;4284;8564;8564;0;(-0.75344, -0.076081, -0.735844);(0.959852, 0.075916, 0.682277)
Tool;4407;8810;8810;0;(-0.768425, -0.075499, -0.698498);(0.968271, 0.0791, 0.679867)
Tool;6104;12204;12204;0;(-0.771048, -0.078774, -0.878836);(0.724927, 0.082087, 0.73547)
Tool;4487;8970;8970;0;(-0.675742, -0.079542, -0.969787);(0.51606, 0.08539, 0.8659)
Tool;3906;7808;7808;0;(-0.707768, -0.080493, -0.975258);(0.504725, 0.083869, 0.837825)
Tool;5110;10216;10216;0;(-0.770495, -0.077523, -0.816737);(0.84498, 0.082044, 0.66265)
Tool;4478;8952;8952;0;(-0.593188, -0.08099, -0.986873);(0.623641, 0.087471, 0.883842)
Tool;3942;7880;7880;0;(-0.755574, -0.063137, -0.961139);(0.790339, 0.076423, 0.601456)
Tool;5202;10400;10400;0;(-0.766474, -0.079161, -0.934075);(0.626326, 0.079515, 0.818626)
Tool;5508;11012;11012;0;(-0.760613, -0.079584, -0.762512);(0.911473, 0.084707, 0.669961)
Tool;4478;8952;8952;0;(-0.604776, -0.083685, -0.965804);(0.672128, 0.088202, 0.90787)
Tool;4457;8910;8910;0;(-0.75925, -0.065043, -0.876383);(0.814122, 0.078307, 0.593642)
Tool;4298;8592;8592;0;(-0.791892, -0.077249, -0.672792);(0.986672, 0.082488, 0.703256)
Tool;302;600;600;0;(0, 0, 0);(0.384703, 0.975, 0.083757)
Tool;232;452;452;0;(0, 0, 0);(0.239158, 0.975, 0.201019)
Tool;135;262;262;0;(0, 0, 0);(0.228782, 0.975, 0.054304)
Tool;24;52;52;0;(0, 0, 0);(0.201067, 0.975, 0.056667)
Tool;199;330;330;0;(0, 0, 0);(0.198528, 0.975, 0.071481)
Tool;362;708;708;0;(0, 0, 0);(0.278994, 0.975, 0.073793)
Tool;1550;3092;3092;0;(0, 0, 0);(0.975, 0.280984, 0.097571)
Tool;1902;4076;4076;0;(0, 0, 0);(0.975, 0.296053, 0.082378)
Tool;1116;2199;2199;0;(0, 0, 0);(0.975, 0.304248, 0.101067)
Tool;2186;3756;3756;0;(0, 0, 0);(0.975, 0.532729, 0.099916)
Tool;1490;2891;2891;0;(0, 0, 0);(0.5864, 0.975, 0.157179)
Tool;850;1687;1687;0;(0, 0, 0);(0.146727, 0.975, 0.392835)
Tool;523;1038;1038;0;(0, 0, 0);(0.455275, 0.975, 0.160898)
Tool;316;621;621;0;(0, 0, 0);(0.431724, 0.975, 0.118437)
Tool;2042;4076;4076;0;(0, 0, 0);(0.134803, 0.125273, 0.975)
Tool;1344;2292;2292;0;(0, 0, 0);(0.118989, 0.975, 0.118989)
Tool;1327;2266;2266;0;(0, 0, 0);(0.133451, 0.975, 0.133451)
Tool;1155;2234;2234;0;(0, 0, 0);(0.121029, 0.975, 0.108164)
Tool;1720;3424;3424;0;(0, 0, 0);(0.270945, 0.113904, 0.975)
Tool;4129;8230;8230;0;(0, 0, 0);(0.743971, 0.975, 0.744031)
Tool;3353;6594;6594;0;(0, 0, 0);(0.739038, 0.975, 0.725741)
Tool;2354;4046;4046;0;(0, 0, 0);(0.478463, 0.975, 0.654105)
Tool;4461;8017;8017;0;(0, 0, 0);(0.453444, 0.975, 0.338917)
Tool;3185;6381;6381;0;(0, 0, 0);(0.538759, 0.975, 0.565938)
Train;4469;25020;25020;0;(-74.6464, 0, 0);(0, 26.3091, 4.87077)
Train;4274;33993;33993;0;(-27.2865, 0, 0);(18.2245, 3.55605, 5.71526)
Train;7754;32214;32214;0;(-0.00635, -3.50787, -0.1016);(3.24485, 42.2121, 4.72089)
Train;4906;36708;36708;0;(0, -1.0312, 0);(2.95518, 3.5306, 2.61426)
Train;1257;8559;8559;0;(0, -3.42654, -0.012406);(14.6259, 0, 2.72444)
Train;3142;16074;16074;0;(0, 0, 0);(15.5367, 2.4471, 4.75)
Train;5450;36372;36372;0;(-3.77972, 0, 0);(0.630123, 22.2931, 5.88345)
Train;10979;68304;68304;0;(0, 0, 0);(2.50185, 12.268, 2.73104)
Train;7243;42255;42255;0;(0, 0, 0);(0.134599, 0.029667, 0.035566)
Train;6494;37149;37149;0;(-26.67, 0, 0);(0, 3.556, 6.78452)
Train;5037;29523;29523;0;(0, 0, 0);(2.7568, 5.84332, 3.04871)
Train;4390;25806;25806;0;(0, -3.03191, -0.088465);(9.63021, 26.3166, 5.81873)
Train;454;3024;3024;0;(-0.548979, 0, 0);(0.548979, 10.534, 4.55634)
Train;6385;32868;32868;0;(-62.3002, -41.2526, -1.52453);(61.8081, 41.1199, 5.24168)
Train;8721;43209;43209;0;(-25.7188, -325.597, -39.6084);(48.9667, 247.986, 97.9482)
Train;6422;39822;39822;0;(0, 0, -0.993542);(3.8294, 63.6789, 2.88925)
Train;2424;13485;13485;0;(-1.70524, -3.70966, 0);(2.33107, 23.5094, 3.98485)
Train;8616;43260;43260;0;(-1.1212, 0, 0);(37.508, 3.63056, 3.69357)
Train;4522;26739;26739;0;(0, 0, 0);(3.45026, 7.83632, 2.47999)
Train;13612;85308;85308;0;(0, -5.31949, 0);(3.79223, 12.0434, 5.39791)
Train;333;574;574;0;(0, 0, 0);(0.208732, 0.370015, 0.975)
Train;1400;2568;2568;0;(0, 0, 0);(0.975, 0.402336, 0.380885)
Train;11299;22000;22000;0;(0, 0, 0);(0.17244, 0.283002, 0.975)
Train;8239;16328;16328;0;(0, 0, 0);(0.194938, 0.273211, 0.975)
Train;309;573;573;0;(0, 0, 0);(0.323572, 0.567857, 0.975)
Train;174;316;316;0;(0, 0, 0);(0.975, 0.508051, 0.376302)
Train;5303;10241;10241;0;(0, 0, 0);(0.302303, 0.399059, 0.975)
Train;5520;10581;10581;0;(0, 0, 0);(0.30341, 0.377149, 0.975)
Train;4658;8999;8999;0;(0, 0, 0);(0.327926, 0.473142, 0.975)
Train;4400;7716;7716;0;(0, 0, 0);(0.269842, 0.433029, 0.975)
Tree;54223;36512;36512;0;(-0.671356, -0.373399, -0.334295);(1.18867, 0.359227, 0.362451)
Tree;19368;10908;10908;0;(-0.74025, -0.384577, -0.399645);(0.855705, 0.401581, 0.36556)
Tree;49630;51077;51077;0;(-0.831774, -0.788205, -0.727623);(0.703098, 0.801397, 0.856509)
Tree;58864;54644;54644;0;(-0.82818, -0.761249, -0.78434);(0.700241, 0.860203, 0.817519)
Tree;2903;3692;3692;0;(-1.0802, -0.714574, -0.516723);(0.391319, 0.47318, 0.44629)
Tree;12534;7366;7366;0;(-1.07678, -0.856072, -0.590222);(0.617585, 0.821101, 0.703101)
Tree;49528;41792;41792;0;(-1.13003, -0.845961, -0.521846);(0.681653, 0.870651, 1.05061)
Tree;36902;28551;28551;0;(-0.640132, -0.723589, -0.444136);(0.656279, 0.624018, 0.534239)
Tree;1936;1697;1697;0;(-0.413466, -0.20615, -0.209774);(0.973947, 0.226497, 0.221499)
Tree;28407;35761;35761;0;(-0.728104, -0.753838, -0.743726);(0.688675, 0.665084, 0.746704)
Tree;31972;18412;18412;0;(-0.658318, -0.307912, -0.338814);(0.697815, 0.368016, 0.309177)
Tree;23696;23680;23680;0;(-0.676141, -0.504682, -0.511131);(0.589685, 0.530682, 0.533494)
Tree;11385;4891;4891;0;(-1.03674, -0.609243, -0.523038);(0.935448, 0.57922, 0.617815)
Tree;56409;40642;40642;0;(-0.7726, -0.81415, -0.916956);(0.970278, 0.804699, 0.833341)
Tree;41501;29804;29804;0;(-0.888173, -0.630657, -0.545064);(0.978355, 0.830772, 0.824967)
Tree;21856;13758;13758;0;(-0.936187, -0.501938, -0.492265);(0.874221, 0.484235, 0.500288)
Tree;29528;25996;25996;0;(-0.832815, -0.630199, -0.378609);(0.585957, 0.977791, 0.540763)
Tree;52078;73042;73042;0;(-0.593639, -0.375012, -0.387187);(0.915808, 0.401935, 0.390214)
Tree;58369;46364;46364;0;(-0.722567, -0.857903, -0.689189);(0.846416, 0.836258, 0.977396)
Tree;29340;28868;28868;0;(-0.931967, -0.999761, -0.892153);(0.727631, 0.83767, 0.908001)
Tree;5410;4629;4629;0;(0, 0, 0);(0.581102, 0.975, 0.54077)
Tree;334;692;692;0;(0, 0, 0);(0.597019, 0.904128, 0.975)
Tree;470;932;932;0;(0, 0, 0);(0.784114, 0.975, 0.738876)
Tree;2681;1800;1800;0;(0, 0, 0);(0.516926, 0.975, 0.537091)
Tree;3007;1610;1610;0;(0, 0, 0);(0.538252, 0.975, 0.51987)
Tree;1904;2042;2042;0;(0, 0, 0);(0.467435, 0.975, 0.370688)
Tree;1058;1756;1756;0;(0, 0, 0);(0.761366, 0.975, 0.626671)
Tree;1366;1892;1892;0;(0, 0, 0);(0.975, 0.853683, 0.901006)
Tree;18418;17436;17436;0;(0, 0, 0);(0.907191, 0.975, 0.969888)
Tree;1194;1134;1134;0;(0, 0, 0);(0.314703, 0.975, 0.427371)
Tree;1086;1812;1812;0;(0, 0, 0);(0.954665, 0.701217, 0.975)
Tree;1356;1296;1296;0;(0, 0, 0);(0.477147, 0.975, 0.538707)
Tree;574;1112;1112;0;(0, 0, 0);(0.362593, 0.975, 0.640251)
Tree;832;1471;1471;0;(0, 0, 0);(0.698488, 0.975, 0.715327)
Tree;724;696;696;0;(0, 0, 0);(0.271474, 0.975, 0.398059)
Tree;155;260;260;0;(0, 0, 0);(0.291, 0.975, 0.277981)
Tree;82;140;140;0;(0, 0, 0);(0.457911, 0.975, 0.436723)
Tree;6247;6856;6856;0;(0, 0, 0);(0.322071, 0.975, 0.333301)
Tree;170;264;264;0;(0, 0, 0);(0.578353, 0.975, 0.559279)
Tree;5482;10928;10928;0;(0, 0, 0);(0.975, 0.69057, 0.759382)
Tree;2457;3814;3814;0;(0, 0, 0);(0.563717, 0.975, 0.638287)
Tree;337;638;638;0;(0, 0, 0);(0.975, 0.747408, 0.933538)
Tree;1197;1954;1954;0;(0, 0, 0);(0.875567, 0.975, 0.793233)
Tree;1303;1445;1445;0;(0, 0, 0);(0.965689, 0.975, 0.951578)
Tree;835;1376;1376;0;(0, 0, 0);(0.565825, 0.975, 0.563253)
Tree;35;31;31;0;(0, 0, 0);(0.418527, 0.975, 0.02842)
Tree;3441;3701;3701;0;(0, 0, 0);(0.909062, 0.86264, 0.975)
Truck;482;2520;2520;0;(0, -0.899511, -0.027327);(8.41963, 1.42253, 1.86136)
Truck;6683;37098;37098;0;(0, -0.829618, -0.018506);(3.0926, 6.45504, 2.97985)
Truck;6939;38910;38910;0;(0, 0, -0.279988);(10.9004, 24.312, 3.68515)
Truck;5209;38331;38331;0;(0, 0, 0);(2.61832, 15.7582, 3.87176)
Truck;3644;21885;21885;0;(0, 0, -0.209149);(17.7317, 3.29646, 4.45544)
Truck;4148;21741;21741;0;(-4.28236, 0, 0);(11.8995, 5.8317, 4.45544)
Truck;7853;47286;47286;0;(-0.00187855, -0.00060713, 0);(3.32376, 13.2481, 4.50389)
Truck;8315;46152;46152;0;(-0.569652, -2.11952, 0);(2.18893, 5.28806, 3.20853)
Truck;1162;6990;6990;0;(-2.99001, -0.114752, 0);(14.4325, 3.07566, 3.89024)
Truck;5290;30009;30009;0;(-2.29011, -5.0801, -2.36981);(2.28986, 5.07441, 2.37038)
Truck;8955;54603;54603;0;(0, 0, 0);(3.02213, 17.2701, 4.6)
Truck;4990;34089;34089;0;(-1.58009, -0.17497, 0);(15.5001, 2.58496, 3.63161)
Truck;1419;9108;9108;0;(-0.335624, -0.097085, 0);(0.144946, 0.088676, 0.22267)
Truck;3725;34776;34776;0;(-0.14057, 0, -0.099348);(19.7564, 2.55868, 4.01829)
Truck;5427;32121;32121;0;(0, 0, 0);(2.48132, 11.0415, 3.82758)
Truck;6576;35157;35157;0;(-3.0607, -3.76592, -0.034132);(0.173545, 6.75881, 4.26479)
Truck;11749;69420;69420;0;(0, 0, 0);(8.0375, 10.6044, 3.23861)
Truck;5602;39495;39495;0;(0, 0, 0);(11.7069, 19.3774, 4.14456)
Truck;2530;15906;15906;0;(0, 0, -0.000953);(23.0751, 24.384, 9.38947)
Truck;13228;78354;78354;0;(-0.635555, 0, -0.105915);(2.4286, 10.8136, 3.96332)
Truck;1445;3111;3111;0;(0, 0, 0);(0.233035, 0.361782, 0.975)
Truck;12792;23350;23350;0;(0, 0, 0);(0.316926, 0.413022, 0.975)
Truck;9614;18340;18340;0;(0, 0, 0);(0.186122, 0.265523, 0.975)
Truck;1461;2788;2788;0;(0, 0, 0);(0.287592, 0.322961, 0.975)
Truck;3780;7402;7402;0;(0, 0, 0);(0.418847, 0.460146, 0.975)
Truck;47209;92176;92176;0;(0, 0, 0);(0.397204, 0.472813, 0.975)
Truck;3519;7038;7038;0;(0, 0, 0);(0.975, 0.379927, 0.318182)
TruckNonContainer;7636;45843;45843;0;(0, 0, 0);(2.54821, 5.85285, 3.75792)
TruckNonContainer;3622;30261;30261;0;(0, 0, -0.003855);(5.28235, 8.74786, 3.15915)
TruckNonContainer;2448;14064;14064;0;(0, 0, 0);(4.64376, 14.1735, 2.01458)
TruckNonContainer;4409;23541;23541;0;(-85.7269, -320.109, -45.5538);(92.9482, 169.11, 134.995)
TruckNonContainer;2288;13668;13668;0;(-4.19512, 0, 0);(16.3387, 12.2474, 9.39042)
TruckNonContainer;6898;39423;39423;0;(-0.161621, -0.001006, 0);(2.14009, 5.77523, 2.2136)
TruckNonContainer;6035;36387;36387;0;(0, -5.80774, 0);(142.42, 56.4549, 76.1944)
TruckNonContainer;5510;32640;32640;0;(0, 0, 0);(40.4667, 16.0525, 10.2298)
TruckNonContainer;6979;34398;34398;0;(0, 0, 0);(0.940859, 0.854657, 0.116439)
TruckNonContainer;11914;72831;72831;0;(0, -0.000589981, 0);(3.32329, 7.41129, 4.19099)
TruckNonContainer;7248;42048;42048;0;(-1.33675, -3.12537, -1.8669);(3.69653, 10.8245, 4.13561)
TruckNonContainer;4657;33006;33006;0;(0, 0, 0);(2.75672, 9.24579, 2.58466)
TruckNonContainer;7112;39882;39882;0;(-2.33769, 0, -0.000962);(0, 5.21958, 2.14772)
TruckNonContainer;5231;31575;31575;0;(-293.268, 0, -4.22611);(191.88, 153.761, 228.3)
